uid	IG2.1	IG2.2	IG2.3	IG2.4	IG2.5	IG2.6	IG2.7	IG2.8	IG2.9	IG2.10	IG2.11	IG2.12	IG2.13	IG2.14	IG2.15	IG2.16	IG2.17	IG2.18	IG2.19	IG2.20	IG2.21	IG2.22	IG2.23	IG2.24	IG2.25	IG2.26	IG2.27	IG2.28	IG2.29	IG2.30	IG2.31	IG2.32	IG2.33	IG2.34	IG2.35	IG2.36	IG2.37
Mgam	0	0	0	0	0	2.087462841	0	0	5.339137385	0	5.490890979	0	0	5.084489525	4.010779839	0	0.526068812	0	4.842978832	0	0	0	0	0	6.260213887	0	0	0	0	0	0	0	0	0	0	3.642701572	0
Mgarp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgat1	0	0	1.40599236	7.330110177	0.748461233	4.786596362	5.770564792	7.531225485	0	0	6.946496941	0	0.59454855	0	5.191404729	0	2.17951105	6.717402251	4.5360529	3.778208576	0	5.514437914	0	6.408542042	8.409815196	0	0	0	1884.57	3.842978832	8.113742166	0	10.56	0.250961574	0.310340121	2.550900665	0
Mgat2	0	4.460742564	0	4.043519494	5.335569006	5.562242424	5.51412226	1.500802053	5.355086762	5.879215637	5.205548911	0	8.016975386	5.364922559	0.948600847	6.906529877	6.572131751	7.554588852	5.685940148	6.447579197	5.58345891	6.639087423	4.533563348	0	8.725843385	0.422233001	4.14404637	0	0	5.642990313	5.588264894	5.192588722	0	7.309157994	6.533096079	5.906169068	0
Mgat3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgat4a	0	5.485104761	0	6.018589668	0	0	4.165107985	0	0	0.432959407	0	0	0	0	0.321928095	0.124328135	0.485426827	0	0.310340121	0	0	6.651769271	3.209453366	0	0	0	0	0	0	0.124328135	2.89917563	0	0	2.361768359	0	0.097610797	0
Mgat4b	0	0	0	0	0	1.084064265	5.200064862	3.102658131	2	0	1.427606173	0	0	0	0	0	0.855989697	0	0	0	6.722466024	0	0	0	0	0	4.341985747	0	0	0	0	0	0	0	0	1.613531653	0
Mgat4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgat5	0	3.23572706	0	1.807354922	0.23878686	4.250961574	0	0	2.99095486	0.344828497	0.722466024	0	4.937815169	6.053763009	2.646162657	0.286881148	2.799087306	0	0	0	0	3.407352751	0	0	0	0	0	3.135863165	63.64	0	0	1.028569152	0	0.201633861	0	0	0
Mgat5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgea5	0	3.432959407	5.537917249	5.371558863	1.782408565	5.781359714	0.918386234	0	1.3950628	6.370687407	0	0	6.729960561	5.128870759	0.799087306	0	0.485426827	1.604071324	6.484138131	6.957798547	0.432959407	5.464994927	0	0.189033824	0.855989697	3.434294618	2.44625623	0.150559677	13.59	4.547203025	6.791162889	7.023033519	0	4.683696454	0.176322773	4.662775172	0
Mgl2	0	0	0	0	0	0	3.638073837	8.586989865	7.910732662	0	4.913128768	0	0	1.22650853	0	5.453517579	0	0	0	0	0	0	0	0	5.195741293	0	0	0	0	0	1.687060688	0	0	0	0	0	0
Mgll	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgme1	0	0	4.442280035	5.12722055	4.502075956	5.320123598	5.171126747	6.848873278	2.003602237	7.179013346	0.310340121	0	5.934044647	0	0	6.303232785	0.432959407	5.153805336	5.137503524	7.661279302	6.282069075	5.124741692	0	6.234194723	6.695993813	0	0	0	0	0	4.529196268	4.744699314	0	5.874551087	6.669310286	5.142821844	0
Mgmt	0	0	0	0	6.088099184	0	0	0	0	6.225352061	0	0	0	0	6.595891494	0	5.504302583	0	0	4.465321514	5.938521046	4.408032466	0	6.824258697	0	0	0	6.743891911	0	0	0	0	0	7.309521828	0	0	0
Mgp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgrn1	0	0	0	5.833396134	0	0.214124805	0	0	4.564987801	4.754353072	0.263034406	0	0	0	5.290203205	1.176322773	0	0	3.762348816	0	0	6.608365723	0	0	0	0	0	7.964514154	0	0	0	0	0	6.193377511	0	0.871843649	0
Mgst1	0	6.432625411	7.300855871	6.192588722	0	7.284477118	8.894484329	5.874059203	6.880073254	8.084702108	6.692092375	0	2.767654798	0	8.015080476	0	7.143842354	7.749802402	5.036503334	6.162089162	5.612352499	3.814550423	0	6.119563684	7.035293987	6.499367566	9.94966624	0	0	0	9.053165654	6.277798821	0	7.193278936	0	8.602810194	0
Mgst2	0	0	0	0	6.192785959	0	0	5.212958363	7.050610527	0	7.86845219	53.94	0	4.373648211	4.964398632	7.454998363	0	3.804260116	8.229395653	0	6.962780354	6.2492557	0	0	8.533524415	7.529508641	0	0	0	4.976363636	3.476381688	8.287620044	0	7.423410093	0	1.097610797	0
Mgst3	0	0	0	0	0	2.815575429	0	0	0	0	6.806324057	0	0	0	0	3.808385051	0	0	5.995936704	1.422233001	7.297374861	6.219555769	0	0	6.998759651	0	0	0	0	0	0	5.158256229	0	7.297466574	6.735792928	0	0
Mia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mia2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Miat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mib1	0	0	2.893362211	2.969012308	0	0	0	0	1.618238656	0.526068812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.448900951	0	0	0	0	0	0.98550043	0	2.555816155	0
Mib2	0	0	0	0	0	5.038260575	0	0	0	0.286881148	0	0	4.800123353	0	0	0	0	4.177120503	2.950468414	0	0	0	0	0	0	0	0	0	0	0	0	2.124328135	0	0	0	0	0
Mical1	0	0	0	6.797272432	6.735792928	3.757023247	6.056366761	0	0	0	0	0	0	3.40599236	0	0	4.509062386	0	6.107897062	0	0	0	5.644721547	0	0	0	0	0	0	0	4.302319051	2.910732662	0	3.206330648	5.565597176	6.791293149	0
Mical2	0	0	0	0	0	0	0	0	0	0	0	0	0.748461233	0	0	0	0	0	0	0	0	0	0.250961574	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mical3	0	0	0	2.13422094	0	0	0	0	0.992768431	0	0	0	0	0	0	0	0	0	0	3.707082992	0	0	0	0	0	0	0	0	0	0	0.887525271	0	0	0	0	0	0
Micalcl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micall1	0	0.584962501	0	0.495695163	0	0	0.704871964	0	0.275007047	0	2.192194165	0	0	0	0.526068812	0	0	0	0	0.731183242	0	0	0	0	0	0	0	0	0	0	0	0	19.44	4.686500527	0	0	0
Micall2	0	0	4.442943496	2.192194165	0	0	5.439290681	0	0	0	0	8.85	0	0	0	0	0	0	0	3.264536431	2.684818738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micu1	0	7.805743872	7.212763864	0.687060688	0	4.810443104	8.456559766	0	5.428611418	0	0.367371066	0	7.558879853	0	7.884170519	0	7.671930215	0	0	2.59454855	0	0	0	0.678071905	7.585488387	0	0	0.310340121	0	0	7.390856814	3.377123749	0	6.591260525	0	6.524032323	0
Micu2	0	7.817942968	0	0.948600847	0	5.550285049	0	5.614415387	0	0	0	0	0	0	1.372952098	0	0	0	0	4.324090516	0	4.683696454	6.183089461	6.36509759	0	0	0	0	0	5.025471815	0	0	0	0.275007047	0	0	0
Micu3	0	6.37920506	0.389566812	0	0	0	0	5.292413668	3.528571319	0	0	0	0	7.114991613	0	0	0	0	0	0.871843649	0	0	0	0.275007047	5.831877241	0	0	0	0	0	0.584962501	3.116031993	0	0	0	0	0
Mid1	0	0	0	0.918386234	0.23878686	0	0	0	0	3.904002316	2.280956314	0	0	0	2.531069493	0	4.165911939	0	1.063502942	1.280956314	1.176322773	0	0	0.918386234	3.683696454	3.3950628	2.327687364	0.432959407	0	0.286881148	4.347665656	0.59454855	0	0	0	0.432959407	0
Mid1ip1	0	7.007531912	8.130416118	4.824767853	3.826802684	4.155425432	0	0	0	7.165007459	4.331991778	14.54	0.695993813	3.451540833	0	5.988684687	1.773996325	0	0	0	3.865918815	1.443606651	4.936873462	3.862947248	0	0.526068812	0	7.31124879	0	0.422233001	1.40053793	0	25.92	0	0	3.670160514	0
Mid2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Midn	0	0	0	0	0	0.782408565	0	0	0	0	0	0	2.23878686	1.389566812	0	3.50589093	0	0	0	0	0	1.604071324	3.799087306	2.555816155	0	0.963474124	0	0	0	2.935459748	4.532316959	0	0	0	0	0	0
Mief1	0.286881148	6.841092545	4.040892431	7.097610797	5.667608326	4.399854674	6.390426941	7.632995197	3.224966365	7.286603964	8.270902649	0	8.388361768	0	6.860962798	6.962664693	4.69265037	0.22650853	7.122051448	8.147001356	1.521050737	0.855989697	0	7.795390331	0	9.057369037	5.733625498	0.150559677	0	6.09212285	0.40053793	0.214124805	0	1.704871964	7.969415303	8.031163581	0
Mief2	0	0	0	0	4.505255801	0	0	5.399512924	0	0	0	11.8	4.469885976	0	0	0	2.776103988	7.780638186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mien1	0	0	7.420718183	0	0	6.768184325	0	5.377470843	4.547819957	7.033643244	4.590961241	0	6.586314394	4.809414444	6.903279342	5.267535798	0	8.382840144	5.929554316	8.860776616	7.713489622	4.751142325	5.088735246	7.595294784	8.130004184	0	0	0	0	6.47118746	0	6.422064766	38.14	6.118318192	0	0	0
Mier1	0	2.211012193	6.464014725	6.822220272	4.754887502	6.154007948	1.910732662	6.603626345	3.722466024	0.22650853	0.189033824	6.37	6.289834465	0	3.793895883	4.759688488	2.304511042	7.595891494	6.442777659	0	5.716716592	5.880685525	1.339137385	6.383531504	7.117175546	7.055499366	0	0.163498732	4.7	2.12763328	0.432959407	0	0	8.336640446	0.189033824	6.117487266	0
Mier2	0	4.574707046	0	0	2.257010618	0	0	0	3.896271849	0	3.697106574	0	0	0	0	0	0.464668267	5.285772093	0	0	0	0	0	0	0	0	0	0	0	0.622930351	4.312519967	0	0	0.23878686	0	0	0
Mier3	0	0	8.238356967	0.176322773	2.931683057	7.254745198	1.384049807	2.477677328	0	6.06436554	6.742949369	5.58	6.824640581	0	6.540089282	6.584210901	4.244887059	7.647098607	6.978767651	7.611246166	3.700439718	7.122672719	8.553667688	1.851998837	6.840589118	0	0	0.86393845	4.11	6.761285273	0.389566812	6.653633311	0	4.753283616	7.422989813	6.559797696	29.5
Mif	9.278100939	11.51581316	9.843764057	10.77462236	11.20067796	10.85939501	10.34731132	10.05275822	10.13391281	10.31348395	11.13660028	57.66	10.85048379	10.76270592	11.28047501	10.55039088	10.8385185	10.63057657	10.05568915	11.38401202	11.31488908	10.72657581	11.10042581	10.54698125	9.450757622	8.396519159	11.63814626	10.83385465	45.45	9.419644225	9.720244258	11.08837087	106.08	11.14836853	10.47890104	11.06993305	0
Mif4gd	0	5.098874287	5.389566812	7.77893132	5.659639187	0	2.140778656	1.189033824	3.444932049	5.829595899	0	0	3.407352751	0	1.782408565	6.490088724	8.225834036	6.272956308	3.731183242	0	0	2.596935142	5.614415387	3.434294618	0	0	0.650764559	0	34.74	3.14404637	0	8.035458958	0	6.808256325	7.470862199	3.730096466	0
Miip	0	5.085764554	0	4.647890091	0	2.22342255	0	5.61999983	4.580748492	0	0	165.37	0	1.709290636	6.59484709	5.21490191	1.411426246	1.021479727	0	6.255123015	0	0	0	7.893665572	0	0	0	0	0	0	0	0	0	0.613531653	0	0	0
Mill1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mill2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Milr1	0.871843649	6.875288598	7.876946622	8.573003322	7.498250868	0.495695163	7.491051376	7.838573653	8.31156669	9.196011896	8.039083546	19.32	0.933572638	7.479780264	7.4145584	8.029508101	7.311067102	9.303529624	8.431664742	2.007195501	0	8.088046166	0	5.689299161	5.525442506	0	10.75143527	0.799087306	0	9.119823027	1.137503524	4.891419187	77.47	0.748461233	9.098269002	6.171527106	0
Mina	0	0.622930351	6.939814257	6.696272084	0	0.333423734	6.325530332	0	0	0	6.879338185	0	4.238022518	0	6.510329019	7.064149939	2.941106311	0	6.012792122	6.098032083	7.329303025	1.722466024	0	8.285772093	7.222263604	0	3.537296067	0	0	0	4.518535139	0	0	7.271836493	1.782408565	0	0
Mink1	0	0	0	0	0.150559677	0	0	0	1.855989697	0	0	0	0	0	0	0	0	0	1.459431619	0	0	0	0	0	0	0.443606651	0	1.150559677	0	2.865918815	0	1.310340121	0	0	0	0	32.06
Minos1	0	5.937815169	6.14363831	7.387500406	6.715618859	7.012233436	6.686920668	4.704871964	6.666472569	7.150559677	6.72900887	11.67	7.3305584	7.062423969	7.166916252	6.86999475	6.812369866	6.585112774	7.043956873	6.612942196	6.706668682	6.052894047	6.77807713	7.451211112	7.753952119	7.472000292	4.007195501	4.268284667	0	7.156538193	6.188836073	7.470292816	10.38	7.016139703	6.845364594	6.801676029	0
Minpp1	0	0	1.367371066	6.772017591	1.063502942	1.163498732	5.661350569	0	0	4.689858236	2.438292852	0	5.184280294	0	2.09085343	3.166715445	1.855989697	0.432959407	1.867896464	0.432959407	2.790772038	0	0	5.756489607	6.345005983	0	4.476381688	0	0	0.847996907	0	0.695993813	0	1.286881148	4.72628629	0	0
Mios	0	0	0	4.739308071	0	1.372952098	0	0.275007047	0	0	2.416839742	0	0	0	0.855989697	0.250961574	0	0	3.599317794	5.592457037	0	5.100136671	0	0	0.613531653	0	6.938168151	0	0	1.918386234	0.918386234	3.308885057	0	0	0	0	0
Miox	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mip	0	0	0	0	0	0	0	0	0	0	0	0	1.761285273	0	0	0	0	0	0	0	0	0.992768431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mipep	0	0	0	0	0	0	2.682573297	0	4.881175155	1.049630768	0	0	0	0	3.023255352	0	0	0	0	5.72900887	0	0	5.322649262	0	0	0	0	0	0	1.111031312	0	4.654779217	0	4.921245889	3.963474124	0	0
Mipol1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.645009884	0	6.450386479	0	0	0	0	0	0	0	6.129489102	0
Mir100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir101a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir101b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir101c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir103-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir103-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir106a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir106b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir10a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir10b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1191b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir122a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir124a-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir124a-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir124a-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir125a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir125b-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir125b-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir126b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir128-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir128-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir129-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir129-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.437294331	0	0	0	0	0	0	0	0	0	0	0	0
Mir1298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir129b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir130a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir130b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir130c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir133a-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir133a-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir133b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir133c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir135a-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir135a-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir135b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir138-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir138-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir142b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir143hg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir145b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir146b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir148a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir148b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
