uid	GG1.69	GG1.70	GG1.71	GG1.72	GG1.73	GG1.74	GG1.75	GG1.76	GG1.77	GG1.78	GG1.79	GG1.80	GG1.81	GG1.82	GG1.83	GG1.84	GG1.85	GG1.86	GG1.87	GG1.88	GG1.89	GG1.90	GG1.91	GG1.92	GG1.93	GG1.94	GG1.95	GG1.96	GG1.R2.38	GG1.R2.39	GG1.R2.40	GG1.R2.41	GG1.R2.42	GG1.R2.43	GG1.R2.44	GG1.R2.45	GG1.R2.46	GG1.R2.47	GG1.R2.48
Luc7l2	5.859969548	4.777682717	3.875780063	6.951867504	7.583910152	6.28503225	3.98550043	4.881175155	5.246408087	0	3.833902077	8.678811379	4.682573297	5.436628267	0	5.827056837	5.686500527	5.434294618	6.929672662	4.123500664	7.891601457	6.148120631	6.939814257	6.979682414	5.080231272	5.464014725	5.789729251	5.109778429	5.48864354	6.301770532	5.35473424	7.07734983	5.06608919	7.35614381	2.956056652	6.376602952	3.996388746	4.066950244	5.869377924
Luc7l3	6.05853297	5.690975738	6.606738317	1.757023247	6.108524457	1.739848103	9.267933683	6.571525131	5.633721813	6.170926525	6.017921908	6.48864354	7.843983844	4.956056652	8.639376889	5.817367438	8.909533115	3.580145484	3.614709844	4.383358695	3.463360886	5.111031312	5.66106548	8.542103246	4.958378712	5.859721129	3.754887502	0.831877241	6.556122818	1.195347598	6.912051013	0	6.852123719	4.803743669	4.560714954	5.122258568	1.485426827	9.173901954	6.413627929
Lum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lurap1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lurap1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luzp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137503524	0	0	0	1.963474124	0	0	2.440952198	0	0	4.779785005	1.794935663	0	0	0	0	0	0	0	0	4.326249701	0.641546029	1.117695043	4.973152038	0	0.111031312
Luzp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Luzp4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lxn	0	0	0	2.427606173	0	0	3.754887502	0	0	0	0	0	0	0	0	6.094658343	6.092545742	2.010779839	4.858975614	7.084170592	0	7.995032192	0	0	0.887525271	0	0.650764559	8.553283697	0	9.332193233	0	3.50589093	0	0	0	8.829151886	7.831243897	0	1.195347598
Ly6a	0	0	0.748461233	0	0	2.070389328	7.259837401	3.317593505	0	0	0.713695815	0	4.866413481	4.997744026	0	0	0	0	0	3.300123725	0	2.885574364	5.671293372	7.025693274	3.634593268	2.744161096	1.189033824	0	0	0	4.414812061	0	5.967629753	6.18070484	6.666614587	0	0	0	2.22650853
Ly6c1	0	0	0	0	0	0.956056652	6.677508242	3.185866545	0	0	1.049630768	0	3.801158656	3.300123725	0	0	0	0	0	5.882643049	0	0	4.736604875	6.982195024	3.673556424	0	0	0	0	0	5.954661621	0	7.325530332	6.672566776	6.500324049	0	0	0	3.390942773
Ly6c2	1.97819563	3.102658131	4.919340082	1.350497247	2.596935142	8.141545191	13.91166537	9.983449691	2.589763487	10.25846004	8.292367651	2.257010618	11.43864113	11.14460089	13.1385582	1.545968369	1.910732662	2.080657663	2.813524689	9.32037185	2.341985747	8.434836695	10.68633419	13.5626145	8.747790181	3.798050515	4.714795011	5.275379596	0	1.59454855	12.03698404	1.097610797	12.89832363	12.64552559	13.21411418	2.56315813	1.422233001	2.456806149	8.768680579
Ly6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6e	11.69056551	11.93545238	9.707548948	11.65202034	10.36980452	9.232804635	10.87518107	10.91693189	11.56878743	7.994692855	9.572359168	9.643495471	10.52935246	10.78840839	11.49197332	11.50321952	4.961623328	10.39088905	11.27743271	11.20843557	10.68761188	10.15317199	10.98014672	11.56880643	8.97951094	9.989408693	11.61623638	10.23518853	11.25331568	9.236588285	9.665264847	11.46627024	10.08359899	10.24931497	10.26296396	9.445283903	10.5899039	7.852560719	10.42220146
Ly6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6g5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6g5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6g6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6g6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6g6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6g6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly6i	0	0	0	0	0	0	4.482848283	0	0	0	0	0	2.94673086	0	0	0	0	0	0	0.879705766	0	0	4.136683578	3.7322692	1.669026766	1.350497247	0	0	0	0	0	0	2.533563348	2.935459748	3.683696454	0	0	0	0
Ly6k	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.408711861	0	0	0	0	0	0	0	0	0
Ly86	0	0	0	0	0	0	9.92871082	0	0	0	0	0	9.778652121	5.181102551	0	0	0	0	0	10.04682389	0	0.765534746	8.549091546	6.850749426	0	0	1.182692298	0.963474124	0	0.831877241	9.077990648	0	9.965178225	7.857172362	0	0	0	0	0
Ly9	0	0	0	0	0	0	0	0	2.948600847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.650764559	0	0	0	0	0
Ly96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.731183242	0	0	0	0
Lyar	4.954661621	3.508428653	7.165309016	0	0	6.243745235	4.591559746	7.495135498	3.044394119	0	4.671293372	4.228049048	7.724309201	5.869624686	0	6.940519157	0	7.625489683	0	5.867155163	1.201633861	6.448570626	1.851998837	7.889108442	6.400196342	7.410748128	5.263785614	5.39848719	6.949418205	2.117695043	4.415488271	0	8.126910926	6.352087578	6.208283138	4.63284983	0.847996907	6.953614461	5.020591095
Lyg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyl1	4.085764554	5.554588852	0.432959407	0.713695815	0	7.122362117	0	7.020702204	0	0	6.108942569	6.549669171	6.6043679	6.448074996	9.545717451	0	6.918744001	4.885574364	0.575312331	4.896756218	4.571069998	3.350497247	7.542799733	0	5.596637034	8.543341212	3.7322692	0	6.24164954	6.424082287	4.968090752	0	6.015470808	5.254367281	6.569399948	3.721372659	6.181500152	7.586014083	0
Lyn	4.561326136	5.628773595	2.028569152	2.49057013	8.398829182	0	0.650764559	5.088735246	6.717265145	0	0	5.817367438	4.468583317	5.76897825	0	1.851998837	0	0	2.773996325	0	1.443606651	0	0	5.886306263	0	1.416839742	0	0	0	0	0	1.275007047	6.297925053	6.521207816	0.321928095	0	4.08236197	4.22650853	0
Lynx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypd6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lypla1	7.546740153	3.577730931	7.833775608	3.300123725	0	0	8.440287821	0	6.015247774	0	0.298658316	9.255288279	0	7.852997588	0	9.381629467	0.871843649	4.832890014	0.443606651	7.811535252	0	6.971198645	0	6.182096348	1.952333566	0	0.411426246	7.87036472	0	8.830071476	7.154615611	0	4.206330648	7.834281417	0	8.001971088	6.869871406	6.746984506	8.478648295
Lypla2	6.452364806	6.67793101	0	0	0	2.220329955	0	0	0	0	8.989337728	0	5.158256229	7.731929925	0	2.039138394	0	0	0	0	0.704871964	0	0	0	0.641546029	5.406332578	0	2.304511042	0	0	0.5360529	0	2.35614381	6.438958148	6.756756451	0	1.117695043	0.495695163	6.793765857
Lyplal1	0	0	0	0	0	0	9.300444084	0	0	0	0	0	0	0.584962501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyrm1	0	0	0	0	0	0	0	0	0	0	0	0	6.217230716	0	0	0	0	0	0	0	6.69334756	0	0	0	0	5.889716892	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyrm2	0	8.378771701	0	7.322288724	0	7.681589817	7.674827832	0	0	0	4.678071905	8.55197736	6.903761365	0.678071905	0	5.727103604	0	1.500802053	0	2.646162657	0	0.59454855	0	4.169123281	0	5.578334949	0	0	0	0	0	0.713695815	7.698774109	0	0	0	4.012568674	0	0
Lyrm4	7.09434165	0	5.21023299	0	0	9.537742569	8.43812648	4.904002316	0	0	7.626731151	0	9.514161721	7.81640771	9.810153867	6.434628228	0	7.951051533	8.744093804	6.637059538	7.449396297	6.261342756	7.956289027	7.088841229	8.365316349	0	0.847996907	7.811984719	8.36409087	9.299070612	6.77636723	6.396776011	8.007924291	8.765899352	3.298658316	8.567537842	7.825531251	0	7.887464345
Lyrm5	0	0	0	0	0	0	0	0	0	0	0	0	8.454422683	0.650764559	0	0	5.325530332	1.718087584	0	0	3.063502942	0.575312331	0.98550043	0	0	0	2.432959407	0	0	0	0	0	6.523718762	0	0	0	0	0	0
Lyrm7	0	0	0	0	0	0	0	0	0	0	0	7.571373436	0	0	0	0	0	0	0	1.659924558	0	0	0	0	0	0	5.17990909	0	0	0	0	0	0	0	0	0	0	0	0
Lyrm7os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyrm9	0.189033824	0.201633861	0	0.286881148	0.565597176	1.480265122	0	3.393690764	0	0	0.176322773	0	0	0.042644337	0	0	0.669026766	0	0	0	0	0.454175893	0	0	5.139142019	0	0	0.189033824	0	3.538538164	0.176322773	0	0	0.35614381	0	2.56315813	0	0	0.176322773
Lysmd1	0	0	0	0	0	1.98550043	0	0	0	0	0	0	0	0	0	0	0	0	0	7.181102551	0	0	0	0	0	0	0.790772038	1.495695163	0	0	0	0	0	0	0	5.968551603	1.176322773	0	0
Lysmd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysmd3	0	0	0.475084883	0	0	0	0	0	0	0	0.443606651	0	0	0	0	3.111031312	0	0	0	0	0	0	0	0	0	0	0	0	0	3.701549057	0	0	0	0	0	0	0.250961574	0	0
Lysmd4	0	0	0	0	0	0	0	0	0	0	0	0.298658316	6.493935486	0	8.791976821	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422233001	0	0	0	0	0	0	0	0	0	0
Lyst	0.084064265	0.084064265	0	0.124328135	0	0	3.321928095	1.13093087	0	0	0	0	4.734438666	5.731997787	0	0.084064265	0	0.084064265	0.097610797	5.647602329	0	0.454175893	6.192391457	1.361768359	0	0.555816155	0.613531653	1.646162657	3.840966704	0	0.150559677	0	4.750606505	0	0.189033824	0.526068812	5.723012396	1.952333566	0
Lyve1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyz1	0	0	5.771885579	0	3.019701914	4.183486514	5.230356745	5.793115555	2.003602237	0	0	6.804905415	6.956521363	3.198494154	0	0	3.841973119	5.7382274	0	2.82984956	0	5.257387843	7.264630256	6.16651461	4.313245852	0	0	3.478971805	5.424250286	3.822730148	6.290571851	3.71918344	3.534808661	4.997744026	5.483815777	4.835924074	6.462052319	0	5.570159302
Lyz2	0	0	9.43496176	0	7.597605661	7.173827019	5.847495884	9.147281256	5.606146078	0	0	10.12725925	9.2806084	2.837943242	0	1.263034406	7.686360453	9.567899051	0	8.31152128	0	8.964860664	10.58764627	9.547203025	8.078737909	1.545968369	1.13093087	3.424922088	8.806388508	7.166213306	8.843512832	6.693765712	7.159669547	8.048759312	9.367392909	7.456313341	9.596562497	0	8.12531014
Lyzl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyzl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyzl4os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyzl6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lzic	0	0	3.147306699	0	0	6.028127082	0	0	0	0	3.192194165	4.893362211	0	0.90303827	0	7.082574866	0	0	0	0	1.427606173	2.124328135	6.753016129	5.590362488	1.321928095	0	0	5.716990894	3.778208576	0	0	2.09423607	0.378511623	7.222746611	5.690417096	0	0	0	0
Lztfl1	0	3.260025656	0	0	0	0	0	0	0	0	0	3.932628157	0	0	0	0.992768431	0	0	0	6.107897062	0	0	0	0	0	0.23878686	0	7.752347192	0	0	4.407352751	0.298658316	3.367371066	0	0	0	3.659924558	8.32813634	0
Lztr1	0.5360529	3.084064265	5.362119167	7.666614587	0	7.193278936	0	6.763411574	0	0	0	0	0	6.79220464	8.726490662	2.965322548	0	0.321928095	0.871843649	4.896756218	5.015247774	4.826294245	7.145167939	0	6.162693432	0	3.738767837	0	0	0	0	2.901108243	0	0	0	0	2.3305584	0	0.50589093
Lzts1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lzts2	0	2.032100843	0	0	0	0	0	0	0	0	0.495695163	0	0	5.883132016	0	0	0	0	0	0	0	0	0.956056652	0	1.361768359	0	0	0.956056652	6.066735029	0	0	0	0	0	0	0	0	0	0
Lzts3	0	0	0	0	0	0	0.214124805	0	0	0	0	0.454175893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250961574	0	0.286881148	0.443606651	0.23878686	0.695993813	0	0	0	0.275007047	0	0	0	0.214124805
M1ap	0	0	0	0	0	0	0	0.411426246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M6pr	6.579391371	9.512187373	8.018367116	5.372952098	0.641546029	8.905627685	7.459185684	7.524894265	4.878234879	0	4.680886921	6.645154031	5.354028938	3.777156666	0	5.311067102	0.933572638	10.17501304	1.124328135	8.291999464	5.193377511	8.899961067	1.13093087	7.965957398	10.2149626	1.956056652	5.969242604	5.63197732	9.423452115	8.497452696	9.31732216	8.989933724	9.146084939	9.761650954	8.728804855	9.585920222	7.289096702	9.287319913	10.27007336
Maats1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mab21l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mab21l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mab21l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Macc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Macf1	3.286881148	1.028569152	4.09085343	1.286881148	5.557655155	5.008092421	4.390942773	4.933100475	0	3.836934011	1.944858446	3.077242999	0.042644337	0	0	0	3.586164246	0.176322773	5.788163657	2.891419187	2.44625623	3.807354922	0.189033824	2.550900665	4.725195817	4.278728213	1.09085343	1.570462931	6.689858236	4.999549087	2.904965719	0.056583528	2.956056652	0.704871964	1.613531653	3.727920455	2.163498732	0.713695815	4.066950244
Macrod1	0	0	0.59454855	0	0	0	0	7.90574801	0	0	0	0	0	0	0	0	0	0	0	0	6.032762074	0	1.056583528	0	0	3.139142019	3.707082992	0	0	0	0	0	0	0	0	0	0	0	0
Macrod2	1.659924558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.244887059	0	0	0	2.715893371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432959407
Mad1l1	2.722466024	0	2.17951105	0.516015147	0	0	0	5.50589093	0	0	0	0	8.706737742	0	8.969530424	0	0	0.367371066	0	6.663629259	6.269220206	5.095080492	6.043081982	5.185073638	3.529820947	0.970853654	0	0	8.082681303	0.344828497	8.520304376	0	0	7.11280437	7.032211069	0	0	0	0
Mad2l1	8.051861473	9.29478155	5.852498299	5.599020177	0	8.795292914	0	8.284153192	1.448900951	7.114262901	6.540089282	2.087462841	8.129901182	0	0	4.983677695	0	7.700647784	0	4.142413438	7.48816149	0	0	2.173127433	0	8.194412142	8.112335243	2.849999259	0	6.398829182	8.451582043	8.434211203	0	6.448240225	5.121844298	8.165057723	1.948600847	0	6.25152975
Mad2l1bp	0	0	6.374343989	9.195126098	0	0	8.777419716	0	0	0	0	7.858851324	0.565597176	0	0	0	0	0	0	0	0	0	1.056583528	0	0	0	0	0	0	0	0	1.883620816	4.883620816	0	6.322649262	0	4.874305166	0	8.037052702
Mad2l2	8.783129208	0	5.83541884	0	0	0	0	0	4.433627167	0	6.240123484	6.420718183	5.954428984	0	0	3.617063344	8.096398913	0	0	1.448900951	6.3105219	0	0	0	0	1.063502942	6.820434284	0	0	3.871843649	0	6.003152449	0	6.671151814	0	8.252712733	7.700023496	0.632268215	8.526068812
Madcam1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Madd	6.102658131	3.215678597	3.371558863	6.148730779	4.665051614	3.784503983	1.124328135	0	0	0	0	0	0	2	0	6.29038754	0	0	0	0	0.97819563	0	0	8.189972773	2.056583528	0	2.784503983	0.189033824	0	0	0	0	0	0	0	0.378511623	1.422233001	2.35614381	0
Maea	5.386121157	5.793375711	4.82984956	0	9.930973826	3.851998837	0	7.28132733	0	0	2.477677328	8.893604905	8.306563013	8.287527703	0	0	6.190417325	0	4.43629512	7.670231344	6.768184325	8.787869919	6.050284014	9.362469889	2.847996907	5.981167667	6.699190692	3.503348735	8.829944671	5.452529545	0	9.684520716	6.475571321	6.5905122	7.483896373	5.298658316	7.978081198	0	6.329123596
Mael	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maf1	0	6.336818943	0.82374936	0.765534746	0	6.28281044	6.54303182	0	7.513016928	0	0	0	7.819540461	0	9.673733075	4.781884235	0	0	0.622930351	0	5.675533686	0	7.494575617	0.495695163	6.649328041	0	0	0.622930351	0	5.960001932	7.615519293	0	5.071247819	0	0	0	0	0	7.59812696
Mafa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mafb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maff	0.485426827	0.526068812	0	0	0	0	0	0	0	0	0	0	2.565597176	0	0	0	0	0	0	0	0	0	0	0	0.575312331	0	3.965322548	0	0	0	0	0	0	1.389566812	0	0	0	0	2.121015401
Mafg	8.469071952	5.603181229	1.117695043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.799087306	2.568032105	0	1.682573297	8.529196268	2.263034406	0.925999419	6.846117173	3.116031993	0	0	6.633576519	0	2.140778656	7.763345175	0
Mafk	0	0.35614381	0.286881148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.432792419	0	0	0	4.990501111	0	0	0	0	0	0	3.671293372	0	0.5360529	6.048323387
Mag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magea1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magea10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magea2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magea3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magea4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magea5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magea6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magea8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageb16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageb16-ps1	0.432959407	0	0	0	0	0	0	0	0	0	0	0	0	0.722466024	0	0.163498732	1.275007047	0	0.298658316	0.056583528	1.111031312	0.59454855	0.454175893	0.584962501	0.321928095	0	0	0.321928095	0.613531653	0.485426827	0	0	0	0	0	0	0.23878686	0	0
Mageb18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maged1	0	0	0	0	0	3.462052319	0	0	0	0	0	0	0	5.671576448	0	0	0	0	0	4.313245852	6.455820365	0	0	0	7.359222452	0	0	0	0	0	5.319039816	0.367371066	0	6.951750965	0	5.741466986	0	0	0
Maged2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.316145742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magee1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magee2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageh1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magel2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magi1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495695163	0	0	0	0	0	0	0	0	0	0
Magi2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150559677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
